iter,best_vals,current_vals
0,22.7817,23.2511
1,22.7817,23.9611
2,22.7817,23.5511
3,22.7817,23.630899999999997
4,22.7817,23.1314
5,22.7817,23.3612
6,22.7817,23.051299999999998
7,22.7817,23.600900000000003
8,22.7817,23.9311
9,22.7817,23.771099999999997
10,22.7817,22.9212
11,22.7817,23.941
12,22.7817,23.981
13,22.7817,23.931
14,22.7817,23.011599999999998
15,22.6913,22.6913
16,22.6913,23.660899999999998
17,22.6913,23.2614
18,22.6913,23.121100000000002
19,22.6913,23.5114
20,22.6913,23.3211
21,22.6913,23.540899999999997
22,22.6913,23.4013
23,22.6913,23.520999999999997
24,22.6913,23.400999999999996
25,22.6913,23.7912
26,22.6913,23.371100000000002
27,22.6913,22.951
28,22.6913,23.011300000000002
29,22.431300000000004,22.431300000000004
30,22.431300000000004,23.560999999999996
31,22.431300000000004,23.9511
32,22.431300000000004,23.230999999999998
33,22.431300000000004,24.471099999999996
34,22.431300000000004,23.800900000000002
35,22.431300000000004,23.570899999999998
36,22.431300000000004,23.751
37,22.431300000000004,23.861
38,22.431300000000004,23.640699999999995
39,22.431300000000004,23.1411
40,22.431300000000004,23.6011
41,22.431300000000004,23.821299999999997
42,22.431300000000004,23.2812
43,22.431300000000004,23.251199999999997
44,22.431300000000004,22.881
45,22.431300000000004,23.281100000000002
46,22.431300000000004,22.881300000000003
47,22.431300000000004,23.4613
48,22.431300000000004,24.080399999999997
49,22.431300000000004,23.851000000000003
50,22.431300000000004,23.671
51,22.431300000000004,24.101099999999995
52,22.431300000000004,23.960800000000003
53,22.431300000000004,23.7608
54,22.431300000000004,22.571299999999994
55,22.431300000000004,22.571099999999998
56,22.431300000000004,23.621299999999998
57,22.431300000000004,23.471
58,22.431300000000004,23.870800000000003
59,22.431300000000004,23.811
60,22.431300000000004,24.450799999999997
61,22.431300000000004,24.030699999999992
62,22.431300000000004,23.8709
63,22.431300000000004,22.8214
64,22.431300000000004,22.5912
65,22.431300000000004,23.5912
66,22.431300000000004,24.570999999999998
67,22.431300000000004,23.651100000000003
68,22.431300000000004,24.3708
69,22.431300000000004,23.671100000000003
70,22.431300000000004,22.4516
71,22.431300000000004,23.491099999999996
72,22.431300000000004,23.320999999999998
73,22.431300000000004,23.221099999999996
74,22.431300000000004,23.351000000000003
75,22.431300000000004,23.2009
76,22.431300000000004,22.931099999999997
77,22.431300000000004,23.3511
78,22.431300000000004,23.6113
79,22.431300000000004,22.9116
80,22.431300000000004,23.6813
81,22.431300000000004,23.281299999999998
82,22.431300000000004,23.631000000000004
83,22.431300000000004,23.840899999999998
84,22.431300000000004,23.571
85,22.4014,22.4014
86,22.4014,24.350900000000003
87,22.4014,23.471
88,22.4014,23.7808
89,22.4014,23.350900000000003
90,22.4014,23.371199999999998
91,22.4014,23.001599999999996
92,22.4014,24.091000000000005
93,22.4014,23.0214
94,22.4014,23.3811
95,22.4014,23.2514
96,22.4014,24.1809
97,22.4014,23.8907
98,22.2716,22.2716
99,22.2716,23.8315
100,22.2716,23.401100000000003
101,22.2716,23.531499999999998
102,22.2716,23.5312
103,22.2716,23.251
104,22.2716,24.450699999999998
105,22.2716,22.781200000000002
106,22.2716,23.3408
107,22.2716,23.671
108,22.2716,23.0713
109,22.2716,22.691599999999998
110,22.2716,23.451
111,22.2716,22.9214
112,22.2716,23.1314
113,22.2716,23.991
114,22.2716,22.9112
115,22.2716,23.921
116,22.2716,23.311
117,22.2716,23.931099999999997
118,22.2716,23.9711
119,22.2716,23.2812
120,22.2716,22.6812
121,22.2716,24.400699999999997
122,22.2716,23.0815
123,22.2716,22.461299999999998
124,22.2716,23.751100000000005
125,22.2716,23.3707
126,22.2716,23.8912
127,22.2716,23.4811
128,22.2716,22.6812
129,22.2716,23.950899999999997
130,22.2716,23.131099999999996
131,22.2716,23.5509
132,22.2716,23.1314
133,22.2716,23.4513
134,22.2716,23.091199999999997
135,22.2716,23.7111
136,22.2716,22.971699999999995
137,22.2716,23.730800000000002
138,22.2716,23.320999999999998
139,22.2716,23.5811
140,22.2716,24.520599999999998
141,22.2716,22.431400000000004
142,22.2716,23.850299999999997
143,22.2716,23.1511
144,22.2716,23.570800000000002
145,22.2716,23.520799999999998
146,22.2716,23.5809
147,22.2716,24.160699999999995
148,22.2716,22.871299999999998
149,22.1615,22.1615
150,22.1615,24.0209
151,22.1615,24.061100000000003
152,22.1615,23.101599999999998
153,22.1615,24.311100000000003
154,22.1615,23.981099999999998
155,22.1615,22.741600000000002
156,22.1615,23.710900000000002
157,22.1615,23.2512
158,22.1615,23.5113
159,22.1615,23.3111
160,22.1615,23.1212
161,22.1615,23.421300000000002
162,22.1615,23.611
163,22.1615,23.410800000000002
164,22.1615,23.4212
165,22.1615,23.330900000000003
166,22.1615,22.4218
167,22.1615,22.461499999999997
