Experiment,Algorithm,R2,RMSE,MAE,Quantile,E-quantile
0.0,BOCS,0.450664557268883,0.4976091361607217,0.3949730031540718,0.1724137931034483,0.0
0.0,BOCS,0.450664557268883,0.4976091361607217,0.3949730031540718,0.20689655172413793,0.1
0.0,BOCS,0.450664557268883,0.4976091361607217,0.3949730031540718,0.24137931034482757,0.2
0.0,BOCS,0.450664557268883,0.4976091361607217,0.3949730031540718,0.27586206896551724,0.2
0.0,BOCS,0.450664557268883,0.4976091361607217,0.3949730031540718,0.3103448275862069,0.3
0.0,BOCS,0.450664557268883,0.4976091361607217,0.3949730031540718,0.3448275862068966,0.3
0.0,BOCS,0.450664557268883,0.4976091361607217,0.3949730031540718,0.3793103448275862,0.3
0.0,BOCS,0.450664557268883,0.4976091361607217,0.3949730031540718,0.41379310344827586,0.3
0.0,BOCS,0.450664557268883,0.4976091361607217,0.3949730031540718,0.4482758620689655,0.3
0.0,BOCS,0.450664557268883,0.4976091361607217,0.3949730031540718,0.48275862068965514,0.4
0.0,BOCS,0.450664557268883,0.4976091361607217,0.3949730031540718,0.5172413793103449,0.4
0.0,BOCS,0.450664557268883,0.4976091361607217,0.3949730031540718,0.5517241379310345,0.4
0.0,BOCS,0.450664557268883,0.4976091361607217,0.3949730031540718,0.5862068965517241,0.4
0.0,BOCS,0.450664557268883,0.4976091361607217,0.3949730031540718,0.6206896551724138,0.4
0.0,BOCS,0.450664557268883,0.4976091361607217,0.3949730031540718,0.6551724137931034,0.4
0.0,BOCS,0.450664557268883,0.4976091361607217,0.3949730031540718,0.6896551724137931,0.5
0.0,BOCS,0.450664557268883,0.4976091361607217,0.3949730031540718,0.7241379310344828,0.5
0.0,BOCS,0.450664557268883,0.4976091361607217,0.3949730031540718,0.7586206896551724,0.6
0.0,BOCS,0.450664557268883,0.4976091361607217,0.3949730031540718,0.7931034482758621,0.6
0.0,BOCS,0.450664557268883,0.4976091361607217,0.3949730031540718,0.8275862068965517,0.6
0.0,BOCS,0.450664557268883,0.4976091361607217,0.3949730031540718,0.8620689655172413,0.7
0.0,BOCS,0.450664557268883,0.4976091361607217,0.3949730031540718,0.896551724137931,0.8
0.0,BOCS,0.450664557268883,0.4976091361607217,0.3949730031540718,0.9310344827586207,0.8
0.0,BOCS,0.450664557268883,0.4976091361607217,0.3949730031540718,0.9655172413793103,0.8
0.0,BOCS,0.450664557268883,0.4976091361607217,0.3949730031540718,1.0,1.0
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.0,0.0
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.034482758620689655,0.0
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.06896551724137931,0.0
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.10344827586206896,0.0
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.13793103448275862,0.0
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.1724137931034483,0.0
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.20689655172413793,0.1
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.24137931034482757,0.1
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.27586206896551724,0.1
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.3103448275862069,0.1
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.3448275862068966,0.1
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.3793103448275862,0.1
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.41379310344827586,0.1
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.4482758620689655,0.1
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.48275862068965514,0.1
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.5172413793103449,0.1
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.5517241379310345,0.1
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.5862068965517241,0.2
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.6206896551724138,0.2
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.6551724137931034,0.2
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.6896551724137931,0.2
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.7241379310344828,0.2
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.7586206896551724,0.3
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.7931034482758621,0.3
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.8275862068965517,0.4
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.8620689655172413,0.4
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.896551724137931,0.4
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.9310344827586207,0.5
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,0.9655172413793103,0.7
0.0,NGBlinCV,0.45179705556715855,0.4970959413055149,0.44614481278637463,1.0,0.9
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.0,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.034482758620689655,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.06896551724137931,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.10344827586206896,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.13793103448275862,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.1724137931034483,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.20689655172413793,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.24137931034482757,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.27586206896551724,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.3103448275862069,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.3448275862068966,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.3793103448275862,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.41379310344827586,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.4482758620689655,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.48275862068965514,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.5172413793103449,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.5517241379310345,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.5862068965517241,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.6206896551724138,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.6551724137931034,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.6896551724137931,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.7241379310344828,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.7586206896551724,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.7931034482758621,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.8275862068965517,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.8620689655172413,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.896551724137931,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.9310344827586207,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,0.9655172413793103,0.0
0.0,NGBdec,-0.06826923132487206,0.6939207836204775,0.5771183958153292,1.0,0.0
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.0,0.0
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.034482758620689655,0.0
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.06896551724137931,0.0
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.10344827586206896,0.1
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.13793103448275862,0.1
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.1724137931034483,0.1
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.20689655172413793,0.2
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.24137931034482757,0.2
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.27586206896551724,0.2
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.3103448275862069,0.2
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.3448275862068966,0.4
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.3793103448275862,0.5
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.41379310344827586,0.6
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.4482758620689655,0.7
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.48275862068965514,0.9
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.5172413793103449,0.9
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.5517241379310345,0.9
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.5862068965517241,0.9
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.6206896551724138,0.9
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.6551724137931034,1.0
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.6896551724137931,1.0
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.7241379310344828,1.0
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.7586206896551724,1.0
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.7931034482758621,1.0
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.8275862068965517,1.0
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.8620689655172413,1.0
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.896551724137931,1.0
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.9310344827586207,1.0
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,0.9655172413793103,1.0
1.0,GPr,0.49610604034578765,0.3890589959233015,0.35003290950474614,1.0,1.0
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.0,0.0
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.034482758620689655,0.0
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.06896551724137931,0.0
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.10344827586206896,0.0
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.13793103448275862,0.0
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.1724137931034483,0.0
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.20689655172413793,0.0
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.24137931034482757,0.0
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.27586206896551724,0.0
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.3103448275862069,0.1
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.3448275862068966,0.1
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.3793103448275862,0.1
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.41379310344827586,0.1
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.4482758620689655,0.1
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.48275862068965514,0.1
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.5172413793103449,0.1
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.5517241379310345,0.2
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.5862068965517241,0.3
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.6206896551724138,0.3
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.6551724137931034,0.3
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.6896551724137931,0.3
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.7241379310344828,0.3
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.7586206896551724,0.3
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.7931034482758621,0.3
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.8275862068965517,0.4
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.8620689655172413,0.4
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.896551724137931,0.6
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.9310344827586207,0.7
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,0.9655172413793103,0.8
1.0,BOCS,6.035869243070646e-05,0.5480658958458936,0.48573329769833845,1.0,0.9
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.0,0.0
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.034482758620689655,0.0
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.06896551724137931,0.0
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.10344827586206896,0.1
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.13793103448275862,0.1
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.1724137931034483,0.1
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.20689655172413793,0.2
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.24137931034482757,0.4
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.27586206896551724,0.4
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.3103448275862069,0.4
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.3448275862068966,0.4
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.3793103448275862,0.4
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.41379310344827586,0.4
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.4482758620689655,0.5
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.48275862068965514,0.5
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.5172413793103449,0.5
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.5517241379310345,0.5
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.5862068965517241,0.5
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.6206896551724138,0.5
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.6551724137931034,0.5
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.6896551724137931,0.5
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.7241379310344828,0.5
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.7586206896551724,0.6
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.7931034482758621,0.6
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.8275862068965517,0.8
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.8620689655172413,0.8
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.896551724137931,0.8
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.9310344827586207,0.8
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,0.9655172413793103,0.9
1.0,NGBlinCV,0.3017635954342799,0.4579806504673023,0.37054396232261777,1.0,1.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.0,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.034482758620689655,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.06896551724137931,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.10344827586206896,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.13793103448275862,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.1724137931034483,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.20689655172413793,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.24137931034482757,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.27586206896551724,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.3103448275862069,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.3448275862068966,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.3793103448275862,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.41379310344827586,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.4482758620689655,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.48275862068965514,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.5172413793103449,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.5517241379310345,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.5862068965517241,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.6206896551724138,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.6551724137931034,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.6896551724137931,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.7241379310344828,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.7586206896551724,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.7931034482758621,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.8275862068965517,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.8620689655172413,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.896551724137931,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.9310344827586207,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,0.9655172413793103,0.0
1.0,NGBdec,-0.7120839327735391,0.7171473719834642,0.564008324155034,1.0,0.0
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.0,0.0
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.034482758620689655,0.0
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.06896551724137931,0.1
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.10344827586206896,0.1
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.13793103448275862,0.2
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.1724137931034483,0.2
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.20689655172413793,0.2
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.24137931034482757,0.3
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.27586206896551724,0.3
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.3103448275862069,0.3
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.3448275862068966,0.4
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.3793103448275862,0.5
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.41379310344827586,0.6
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.4482758620689655,0.7
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.48275862068965514,0.9
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.5172413793103449,0.9
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.5517241379310345,0.9
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.5862068965517241,0.9
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.6206896551724138,0.9
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.6551724137931034,0.9
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.6896551724137931,0.9
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.7241379310344828,0.9
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.7586206896551724,0.9
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.7931034482758621,0.9
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.8275862068965517,0.9
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.8620689655172413,1.0
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.896551724137931,1.0
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.9310344827586207,1.0
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,0.9655172413793103,1.0
2.0,GPr,0.6393062175267047,0.4094310276476259,0.34355521644817544,1.0,1.0
2.0,BOCS,0.14249395519612207,0.6312916113854665,0.5241912651948268,0.0,0.0
2.0,BOCS,0.14249395519612207,0.6312916113854665,0.5241912651948268,0.034482758620689655,0.0
2.0,BOCS,0.14249395519612207,0.6312916113854665,0.5241912651948268,0.06896551724137931,0.0
2.0,BOCS,0.14249395519612207,0.6312916113854665,0.5241912651948268,0.10344827586206896,0.0
2.0,BOCS,0.14249395519612207,0.6312916113854665,0.5241912651948268,0.13793103448275862,0.0
2.0,BOCS,0.14249395519612207,0.6312916113854665,0.5241912651948268,0.1724137931034483,0.0
2.0,BOCS,0.14249395519612207,0.6312916113854665,0.5241912651948268,0.20689655172413793,0.0
2.0,BOCS,0.14249395519612207,0.6312916113854665,0.5241912651948268,0.24137931034482757,0.0
2.0,BOCS,0.14249395519612207,0.6312916113854665,0.5241912651948268,0.27586206896551724,0.1
2.0,BOCS,0.14249395519612207,0.6312916113854665,0.5241912651948268,0.3103448275862069,0.1
2.0,BOCS,0.14249395519612207,0.6312916113854665,0.5241912651948268,0.3448275862068966,0.1
2.0,BOCS,0.14249395519612207,0.6312916113854665,0.5241912651948268,0.3793103448275862,0.1
