iter,best_vals,current_vals
0,22.181600000000003,22.361700000000003
1,22.181600000000003,22.3416
2,22.181600000000003,22.4317
3,22.181600000000003,22.4317
4,22.181600000000003,22.581799999999998
5,22.181600000000003,22.491699999999998
6,22.181600000000003,22.311599999999995
7,22.181600000000003,22.3817
8,22.181600000000003,22.441599999999998
9,22.181600000000003,22.441599999999998
10,22.181600000000003,22.231699999999996
11,22.181600000000003,22.231699999999996
12,22.181600000000003,22.231699999999996
13,22.181600000000003,22.231699999999996
14,22.0816,22.0816
15,22.0717,22.0717
16,22.0717,22.0717
17,22.0717,22.0717
18,22.0618,22.0618
19,22.0618,22.0618
20,21.9617,21.9617
21,21.9617,21.9617
22,21.9617,21.9617
23,21.9617,21.9617
24,21.9617,21.9617
25,21.8716,21.8716
26,21.8716,21.8716
27,21.8716,21.8716
28,21.8716,21.8716
29,21.7315,21.7315
30,21.7315,21.7315
31,21.7315,21.7315
32,21.7315,21.7315
33,21.7315,21.7315
34,21.7315,21.7315
35,21.7315,21.7315
36,21.7315,21.7315
37,21.7315,21.7315
38,21.5816,21.5816
39,21.5816,21.5816
40,21.5816,21.5816
41,21.5816,21.5816
42,21.5816,21.5816
43,21.5816,21.5816
44,21.5816,21.5816
45,21.5816,21.5816
46,21.5816,21.5816
47,21.5816,21.5816
48,21.5816,21.5816
49,21.5816,21.5816
50,21.5816,21.5816
51,21.5517,21.5517
52,21.5517,21.5517
53,21.5517,21.5517
54,21.5517,21.5517
55,21.5517,21.5517
56,21.5517,21.5517
57,21.5517,21.5517
58,21.5517,21.5517
59,21.5517,21.5517
60,21.3516,21.3516
61,21.3516,21.3516
62,21.3516,21.3516
63,21.3516,21.3516
64,21.3516,21.3516
65,21.3516,21.3516
66,21.3516,21.3516
67,21.3516,21.3516
68,21.3516,21.3516
69,21.3516,21.3516
70,21.3516,21.3516
71,21.3516,21.3516
72,21.3516,21.3516
73,21.3516,21.3516
74,21.3516,21.3516
75,21.3516,21.3516
76,21.3516,21.3516
77,21.3516,21.3516
78,21.3516,21.3516
79,21.3516,21.3516
80,21.3516,21.3516
81,21.3516,21.3516
82,21.3516,21.3516
83,21.3516,21.3516
84,21.3516,21.3516
85,21.3516,21.3516
86,21.3516,21.3516
87,21.3516,21.3516
88,21.3516,21.3516
89,21.3516,21.3516
90,21.3516,21.3516
91,21.3516,21.3516
92,21.3516,21.3516
93,21.3516,21.3516
94,21.3516,21.3516
95,21.3516,21.3516
96,21.3516,21.3516
97,21.3516,21.3516
98,21.3516,21.3516
99,21.3516,21.3516
100,21.3516,21.3516
101,21.3516,21.3516
102,21.3516,21.3516
103,21.3516,21.3516
104,21.3516,21.3516
105,21.3516,21.3516
106,21.3516,21.3516
107,21.3516,21.3516
108,21.3516,21.3516
109,21.3516,21.3516
110,21.3516,21.3516
111,21.3516,21.3516
112,21.3516,21.3516
113,21.3516,21.3516
114,21.3516,21.3516
115,21.3516,21.3516
116,21.3516,21.3516
117,21.3516,21.3516
118,21.3516,21.3516
119,21.3516,21.3516
120,21.3516,21.3516
121,21.3516,21.3516
122,21.3516,21.3516
123,21.3516,21.3516
124,21.3516,21.3516
125,21.3516,21.3516
126,21.3516,21.3516
127,21.3516,21.3516
128,21.3516,21.3516
129,21.3516,21.3516
130,21.3516,21.3516
131,21.3516,21.3516
132,21.3516,21.3516
133,21.3516,21.3516
134,21.3516,21.3516
135,21.3516,21.3516
136,21.3516,21.3516
137,21.3516,21.3516
138,21.3516,21.3516
139,21.3516,21.3516
140,21.3516,21.3516
141,21.3516,21.3516
142,21.3516,21.3516
143,21.3516,21.3516
144,21.3516,21.3516
145,21.3516,21.3516
146,21.3516,21.3516
147,21.3516,21.3516
148,21.3516,21.3516
149,21.3516,21.3516
150,21.3516,21.3516
151,21.3516,21.3516
152,21.3516,21.3516
153,21.3516,21.3516
154,21.3516,21.3516
155,21.3516,21.3516
156,21.3516,21.3516
157,21.3516,21.3516
158,21.3516,21.3516
159,21.3516,21.3516
160,21.3516,21.3516
161,21.3516,21.3516
162,21.3516,21.3516
163,21.3516,21.3516
164,21.3516,21.3516
165,21.3516,21.3516
166,21.3516,21.3516
167,21.3516,21.3516
168,21.3516,21.3516
169,21.3516,21.3516
170,21.3516,21.3516
171,21.3516,21.3516
172,21.3516,21.3516
173,21.3516,21.3516
174,21.3516,21.3516
175,21.3516,21.3516
176,21.3516,21.3516
177,21.3516,21.3516
178,21.3516,21.3516
179,21.3516,21.3516
180,21.3516,21.3516
181,21.3516,21.3516
182,21.3516,21.3516
183,21.3516,21.3516
184,21.3516,21.3516
185,21.3516,21.3516
186,21.3516,21.3516
187,21.3516,21.3516
188,21.3516,21.3516
189,21.3516,21.3516
190,21.3516,21.3516
191,21.3516,21.3516
192,21.3516,21.3516
193,21.3516,21.3516
194,21.3516,21.3516
195,21.3516,21.3516
196,21.3516,21.3516
197,21.3516,21.3516
198,21.3516,21.3516
199,21.3516,21.3516
200,21.3516,21.3516
201,21.3516,21.3516
202,21.3516,21.3516
203,21.3516,21.3516
204,21.3516,21.3516
205,21.3516,21.3516
206,21.3516,21.3516
