iter,best_vals,current_vals
0,3.681192594023297,-3.1560600520258304
1,3.681192594023297,3.1258719248573925
2,3.681192594023297,2.586997312331067
3,3.681192594023297,2.7233387831951408
4,5.191513577028578,5.191513577028578
5,5.191513577028578,4.048961757082021
6,5.191513577028578,0.8169394137515628
7,5.191513577028578,2.952085270067073
8,5.191513577028578,3.1258719248573925
9,5.191513577028578,1.1231886237001585
10,5.191513577028578,3.3638501274580217
11,5.191513577028578,2.4451859276409316
12,5.191513577028578,2.2212814584787663
13,5.191513577028578,2.164428570809956
14,5.191513577028578,-0.3669253955412035
15,5.191513577028578,4.352877897758311
16,5.191513577028578,3.965274448133119
17,5.191513577028578,0.8730817905239154
18,5.286151860610812,5.286151860610812
19,6.965182382215254,6.965182382215254
20,6.965182382215254,-0.3367192320578065
21,6.965182382215254,5.914088919750667
22,7.052786056027756,7.052786056027756
23,7.052786056027756,0.49656457485506444
24,7.052786056027756,2.242685373287264
25,7.052786056027756,-0.5129631442992865
26,7.052786056027756,3.637454994986453
27,7.052786056027756,4.2157172660668545
28,7.052786056027756,5.327628414564574
29,7.052786056027756,2.57688011940176
30,7.052786056027756,5.28781215627429
31,7.052786056027756,5.580173283340521
32,10.552869456788828,10.552869456788828
33,10.552869456788828,8.397621247942423
34,10.552869456788828,10.552869456788828
35,11.239633938255269,11.239633938255269
36,11.239633938255269,11.239633938255269
37,11.239633938255269,10.552869456788828
38,11.239633938255269,10.552869456788828
39,11.239633938255269,11.239633938255269
40,11.239633938255269,11.239633938255269
41,11.239633938255269,11.239633938255269
42,11.239633938255269,11.239633938255269
43,11.239633938255269,10.552869456788828
44,11.239633938255269,11.239633938255269
45,11.239633938255269,11.239633938255269
46,11.239633938255269,11.239633938255269
47,11.239633938255269,11.239633938255269
48,11.239633938255269,11.239633938255269
49,11.239633938255269,11.239633938255269
50,11.239633938255269,11.239633938255269
51,11.239633938255269,11.239633938255269
52,11.239633938255269,11.239633938255269
53,11.239633938255269,11.239633938255269
54,11.239633938255269,11.239633938255269
55,11.239633938255269,11.239633938255269
56,11.239633938255269,11.239633938255269
57,11.239633938255269,11.239633938255269
58,11.239633938255269,11.239633938255269
59,11.239633938255269,11.239633938255269
60,11.239633938255269,11.239633938255269
61,11.239633938255269,11.239633938255269
62,11.239633938255269,11.239633938255269
63,11.239633938255269,11.239633938255269
64,11.239633938255269,11.239633938255269
65,11.239633938255269,11.239633938255269
66,11.239633938255269,11.239633938255269
67,11.239633938255269,11.239633938255269
68,11.239633938255269,11.239633938255269
69,11.239633938255269,11.239633938255269
70,11.239633938255269,11.239633938255269
71,11.239633938255269,11.239633938255269
72,11.239633938255269,7.345757362675697
73,11.239633938255269,11.239633938255269
74,11.239633938255269,11.239633938255269
75,11.239633938255269,11.239633938255269
76,11.239633938255269,11.239633938255269
77,11.239633938255269,11.239633938255269
78,11.239633938255269,11.239633938255269
79,11.239633938255269,1.3973988176079961
80,11.239633938255269,11.239633938255269
81,11.239633938255269,11.239633938255269
82,11.239633938255269,8.748051746049017
83,11.239633938255269,11.239633938255269
84,11.239633938255269,11.239633938255269
85,11.239633938255269,3.2075274897482844
86,11.239633938255269,11.239633938255269
87,11.239633938255269,11.239633938255269
88,11.239633938255269,11.239633938255269
89,11.239633938255269,11.239633938255269
90,11.239633938255269,11.239633938255269
91,11.239633938255269,4.224257098867195
92,11.239633938255269,11.239633938255269
93,11.239633938255269,11.239633938255269
94,11.239633938255269,11.239633938255269
95,11.239633938255269,11.239633938255269
96,11.239633938255269,1.8168723596827738
97,11.239633938255269,11.239633938255269
98,11.239633938255269,1.2221724937567295
99,11.239633938255269,11.239633938255269
100,11.239633938255269,11.239633938255269
101,11.239633938255269,11.239633938255269
102,11.239633938255269,11.239633938255269
103,11.239633938255269,11.239633938255269
104,11.239633938255269,11.239633938255269
105,11.239633938255269,11.239633938255269
106,11.239633938255269,11.239633938255269
107,11.239633938255269,11.239633938255269
108,11.239633938255269,11.239633938255269
109,11.239633938255269,11.239633938255269
110,11.239633938255269,11.239633938255269
111,11.239633938255269,11.239633938255269
112,11.239633938255269,11.239633938255269
113,11.239633938255269,11.239633938255269
114,11.239633938255269,11.239633938255269
115,11.239633938255269,11.239633938255269
116,11.239633938255269,0.9814464682691517
117,11.239633938255269,11.239633938255269
118,11.239633938255269,4.850334278081164
119,11.239633938255269,2.2832903825374444
120,11.239633938255269,2.8265390102657104
121,11.239633938255269,11.239633938255269
122,11.239633938255269,11.239633938255269
123,11.239633938255269,11.239633938255269
124,11.239633938255269,11.239633938255269
