iter,best_vals,current_vals
0,22.3019,22.3916
1,22.3019,22.641299999999998
2,22.3019,24.100699999999996
3,22.3019,23.711
4,22.3019,24.0112
5,22.3019,23.3212
6,22.3019,22.981099999999998
7,22.3019,24.1609
8,22.3019,24.0209
9,22.211299999999998,22.211299999999998
10,22.211299999999998,23.7808
11,22.211299999999998,23.0314
12,22.211299999999998,23.711299999999998
13,22.211299999999998,23.641399999999997
14,22.211299999999998,24.490800000000004
15,22.211299999999998,22.8411
16,22.211299999999998,23.421200000000002
17,22.211299999999998,23.000999999999998
18,22.211299999999998,24.320999999999998
19,22.211299999999998,23.551399999999997
20,22.211299999999998,22.9211
21,22.211299999999998,24.0911
22,22.211299999999998,22.8812
23,22.211299999999998,23.9908
24,22.211299999999998,24.340699999999995
25,22.211299999999998,24.0408
26,22.211299999999998,23.7112
27,22.211299999999998,23.281200000000002
28,22.211299999999998,23.9912
29,22.211299999999998,24.660600000000002
30,22.211299999999998,23.8613
31,22.211299999999998,23.5213
32,22.211299999999998,24.6906
33,22.211299999999998,24.4813
34,22.211299999999998,23.880999999999997
35,22.211299999999998,24.051
36,22.211299999999998,23.0715
37,22.211299999999998,23.5208
38,22.211299999999998,24.380800000000004
39,22.211299999999998,22.961299999999998
40,22.211299999999998,24.5707
41,22.211299999999998,23.261
42,22.211299999999998,22.991600000000002
43,22.211299999999998,22.531299999999998
44,22.211299999999998,23.711199999999998
45,22.211299999999998,24.301000000000002
46,22.211299999999998,24.081
47,22.211299999999998,23.4113
48,22.211299999999998,22.5716
49,22.211299999999998,23.451100000000004
50,22.211299999999998,24.7709
51,22.211299999999998,23.590999999999998
52,22.211299999999998,23.6611
53,22.211299999999998,23.2514
54,22.211299999999998,24.1809
55,22.211299999999998,24.610899999999997
56,22.211299999999998,23.501499999999997
57,22.211299999999998,22.221899999999994
58,22.211299999999998,23.101300000000002
59,22.211299999999998,23.811399999999995
60,22.211299999999998,23.321099999999998
61,22.211299999999998,24.490799999999997
62,22.211299999999998,23.3408
63,22.211299999999998,23.2914
64,22.211299999999998,23.5709
65,22.211299999999998,23.2513
66,22.211299999999998,24.350800000000003
67,22.211299999999998,23.770999999999997
68,22.211299999999998,24.281100000000002
69,22.211299999999998,23.101300000000002
70,22.211299999999998,23.2614
71,22.1613,22.1613
72,22.1613,23.8011
73,22.1613,23.5812
74,22.1613,24.001
75,22.1613,23.001199999999997
76,22.1613,22.6514
77,22.1613,24.6607
78,22.1613,23.301000000000002
79,22.1613,24.200799999999997
80,22.1613,22.5311
81,22.1613,22.5915
82,22.1613,23.931
83,22.1613,24.280900000000003
84,22.1613,23.8613
85,22.1613,23.631199999999996
86,22.1613,24.2908
87,22.1613,23.650699999999997
88,22.1613,23.751199999999997
89,22.1613,23.7509
90,22.1613,23.5213
91,22.1613,22.4113
92,22.1613,23.361599999999996
93,22.1613,23.551000000000002
94,22.1613,23.971000000000004
95,22.1613,23.861
96,22.1613,23.591099999999997
97,22.1613,24.141000000000002
98,22.1613,23.951000000000004
99,22.1613,23.7909
100,22.1613,23.6009
101,22.1613,23.4011
102,22.1613,22.8714
103,22.1613,24.4409
104,22.1613,22.9711
105,22.1613,24.280699999999996
106,22.1613,23.041299999999996
107,22.1613,22.571499999999997
108,22.1613,24.0309
109,22.1613,24.421000000000003
110,22.1613,23.3613
111,22.1613,23.541199999999996
112,22.1613,23.1611
113,22.1613,23.2015
114,22.1613,23.370900000000002
115,22.1613,22.9714
116,22.1613,23.8211
117,22.1613,24.140900000000002
118,22.1613,22.381899999999995
119,22.1613,24.2009
120,22.1613,23.7312
121,22.1613,24.021199999999997
122,22.1613,22.751299999999997
123,22.1613,24.630899999999997
124,22.1613,23.9912
125,22.1613,24.141099999999998
126,22.1613,22.4614
127,22.1613,23.721
128,22.1613,24.3704
129,22.1613,23.2211
130,22.1613,23.891199999999998
131,22.1613,24.5209
132,22.1613,23.591299999999997
133,22.1613,24.500599999999995
134,22.1613,23.7912
135,22.1613,23.1113
136,22.1613,23.770999999999997
137,22.1613,23.470899999999997
138,22.1613,23.161299999999997
139,22.1613,23.8108
140,22.1613,23.401
141,22.1613,23.3509
142,22.1613,23.820800000000002
143,22.1613,23.6012
144,22.1613,22.7517
145,22.1613,23.1812
146,22.1613,23.561
147,22.1613,22.8313
148,22.1613,23.3313
149,22.1613,22.771300000000004
150,22.1613,24.6509
151,22.1613,23.3809
152,22.1613,24.271000000000004
153,22.1613,23.5612
154,22.1613,24.6007
155,22.1613,23.9209
156,22.1613,22.551399999999997
157,22.1613,23.7811
158,22.1613,24.041099999999997
159,22.1613,23.2209
160,22.1613,23.4214
161,22.1613,24.3109
162,22.1613,23.1013
163,22.1613,23.651300000000003
164,22.1613,23.700499999999998
165,22.1613,24.391099999999998
166,22.1613,23.971
167,22.1613,23.831200000000003
168,22.1613,23.5309
169,22.1613,23.400699999999997
170,22.1613,23.2113
171,22.1613,24.1808
172,22.1613,22.221500000000002
173,22.1613,24.0508
174,22.1613,23.4512
175,22.1613,24.140800000000002
176,22.1613,23.4409
177,22.1613,22.1613
178,22.1613,22.9712
179,22.1613,22.3619
180,22.1613,23.481199999999998
181,22.1613,23.401299999999996
182,22.1613,22.5414
183,22.1613,23.811000000000003
184,22.1613,23.391
185,22.1613,24.0512
186,22.1613,23.8709
187,22.1613,24.970599999999997
188,22.1613,24.500899999999998
189,22.1613,23.910800000000002
190,22.1613,24.060999999999996
191,22.1613,23.371
192,22.1613,23.3311
193,22.1613,22.871199999999998
194,22.1613,22.9509
195,22.1613,22.4315
196,22.1613,22.5015
197,22.1613,23.880699999999997
198,22.0213,22.0213
199,22.0213,23.511
200,22.0213,23.9715
201,22.0213,24.461
202,22.0213,23.5511
203,22.0213,25.110699999999998
204,22.0213,24.160699999999995
205,22.0213,23.7709
206,22.0213,23.441399999999998
207,22.0213,24.3008
208,22.0213,24.4208
209,22.0213,24.0714
210,22.0213,23.5411
211,22.0213,22.911499999999997
212,22.0213,22.911299999999997
213,22.0213,23.5212
214,22.0213,24.3009
215,22.0213,23.1812
216,22.0213,23.671000000000003
217,22.0213,24.4509
218,22.0213,22.9113
219,22.0213,24.190499999999997
220,22.0213,23.4511
221,22.0213,23.431099999999997
222,22.0213,22.8611
223,22.0213,23.5211
224,22.0213,24.740800000000004
225,22.0213,24.401
226,22.0213,23.491200000000003
227,22.0213,25.150599999999997
228,22.0213,23.641199999999998
229,22.0213,23.510900000000003
230,22.0213,24.140800000000002
231,22.0213,24.4408
232,22.0213,23.241
233,22.0213,23.910800000000002
234,22.0213,24.0509
235,22.0213,22.161799999999996
236,22.0213,23.4114
237,22.0213,23.3709
238,22.0213,23.8404
239,22.0213,22.2418
240,22.0213,22.661399999999997
241,22.0213,24.390899999999995
242,22.0213,23.311099999999996
243,21.9715,21.9715
244,21.9715,24.610699999999998
245,21.9715,23.6512
246,21.9715,23.721
247,21.9715,22.531499999999998
248,21.9715,23.3812
249,21.911599999999996,21.911599999999996
250,21.911599999999996,24.2111
251,21.911599999999996,23.141199999999998
252,21.911599999999996,23.5512
253,21.911599999999996,23.920599999999997
254,21.911599999999996,22.821499999999997
255,21.911599999999996,23.6812
256,21.911599999999996,23.6912
257,21.911599999999996,24.310999999999996
258,21.911599999999996,21.911599999999996
259,21.911599999999996,23.2313
260,21.911599999999996,22.991400000000002
261,21.911599999999996,23.260900000000003
262,21.911599999999996,22.291799999999995
263,21.911599999999996,22.5615
264,21.911599999999996,24.341
265,21.911599999999996,24.530900000000003
266,21.911599999999996,22.531
267,21.911599999999996,24.120900000000002
268,21.911599999999996,24.8208
269,21.911599999999996,24.961
270,21.911599999999996,24.021200000000004
271,21.911599999999996,24.3314
272,21.911599999999996,22.9312
273,21.911599999999996,23.4813
274,21.911599999999996,23.6008
275,21.911599999999996,23.570899999999998
276,21.911599999999996,22.871299999999998
277,21.911599999999996,22.6111
278,21.911599999999996,23.141399999999997
279,21.911599999999996,23.890900000000002
280,21.911599999999996,23.211199999999998
281,21.911599999999996,24.0309
282,21.911599999999996,22.071699999999996
283,21.911599999999996,23.891099999999998
284,21.911599999999996,22.9513
285,21.911599999999996,23.4411
286,21.911599999999996,23.4311
287,21.911599999999996,24.230599999999995
288,21.911599999999996,22.761599999999998
289,21.911599999999996,22.8311
290,21.911599999999996,24.1509
291,21.911599999999996,23.4612
292,21.911599999999996,23.9114
293,21.911599999999996,22.281499999999998
294,21.911599999999996,23.811099999999996
295,21.911599999999996,22.141699999999997
296,21.911599999999996,21.9715
297,21.911599999999996,24.630399999999998
298,21.911599999999996,22.9113
299,21.911599999999996,23.8811
300,21.911599999999996,22.351499999999998
301,21.911599999999996,23.641399999999997
302,21.911599999999996,21.911599999999996
303,21.911599999999996,23.870999999999995
304,21.911599999999996,24.300900000000002
305,21.911599999999996,21.911599999999996
306,21.911599999999996,24.470699999999997
307,21.911599999999996,23.621100000000002
308,21.911599999999996,23.0409
309,21.911599999999996,22.781399999999998
310,21.911599999999996,22.741300000000003
311,21.911599999999996,23.5713
312,21.911599999999996,22.771199999999997
313,21.911599999999996,22.7016
314,21.911599999999996,23.3812
315,21.911599999999996,23.5612
316,21.911599999999996,24.3111
317,21.911599999999996,21.911599999999996
318,21.911599999999996,23.5811
319,21.911599999999996,23.1311
320,21.911599999999996,23.4011
321,21.911599999999996,23.0012
322,21.911599999999996,23.801299999999998
323,21.911599999999996,23.711
324,21.8216,21.8216
325,21.8216,24.4708
326,21.8216,23.230999999999998
327,21.8216,23.681
328,21.8216,23.531200000000002
329,21.8216,23.5113
330,21.8216,23.950999999999997
331,21.8216,23.891000000000002
332,21.8216,23.7611
333,21.8216,22.6514
334,21.8216,24.001
335,21.8216,23.3913
336,21.8216,24.021199999999997
337,21.8216,24.230900000000005
338,21.8216,23.8314
339,21.8216,22.9313
340,21.8216,24.780800000000003
341,21.8216,21.8216
342,21.8216,23.421200000000002
343,21.8216,23.531000000000002
344,21.8216,24.2008
345,21.8216,24.021
346,21.8216,23.391299999999998
347,21.8216,23.431599999999996
348,21.8216,21.8216
349,21.8216,23.3312
350,21.8216,24.201099999999997
351,21.8216,23.271399999999996
352,21.8216,24.350499999999997
353,21.8216,22.930999999999997
354,21.8216,23.8813
355,21.8216,23.3009
356,21.8216,23.0513
357,21.8216,24.4709
358,21.8216,24.440800000000003
359,21.8216,22.051399999999997
360,21.8216,24.051000000000002
361,21.8216,22.371299999999998
362,21.8216,24.0707
363,21.8216,23.7911
364,21.8216,23.301099999999998
365,21.8216,23.9809
366,21.8216,23.720799999999997
367,21.8216,23.780900000000003
368,21.8216,23.0812
369,21.8216,21.8216
370,21.8216,23.471099999999996
371,21.8216,23.8113
372,21.8216,21.8216
373,21.8216,23.8612
374,21.8216,21.8216
375,21.8216,22.5815
376,21.8216,24.251099999999997
377,21.8216,24.1407
378,21.8216,24.0312
379,21.8216,23.4412
380,21.8216,24.2408
381,21.8216,23.751099999999997
382,21.8216,22.7316
383,21.8216,24.0709
384,21.8216,23.3112
385,21.8216,21.8216
386,21.8216,23.6111
387,21.8216,23.4114
388,21.8216,21.8216
389,21.8216,22.7415
390,21.8216,23.490699999999997
391,21.8216,23.951
392,21.8216,24.1108
393,21.8216,23.960699999999996
394,21.8216,23.9208
395,21.8216,23.221
396,21.8216,23.531
397,21.8216,23.1909
398,21.8216,23.3709
399,21.8216,24.501
400,21.8216,23.700999999999997
401,21.8216,23.961000000000002
402,21.8216,21.8216
403,21.8216,23.5611
404,21.8216,23.311099999999996
405,21.8216,24.381100000000004
406,21.8216,24.5809
407,21.8216,24.210699999999996
408,21.8216,24.000999999999998
409,21.8216,23.301
410,21.8216,24.5403
411,21.8216,23.5908
412,21.8216,23.531299999999998
413,21.8216,23.3809
414,21.8216,21.8216
415,21.8216,23.491400000000002
416,21.8216,24.200899999999997
417,21.8216,23.230900000000002
418,21.8216,25.130599999999994
419,21.8216,23.950899999999997
420,21.8216,23.4509
421,21.8216,23.191200000000002
422,21.8216,23.5311
423,21.8216,24.2312
424,21.8216,24.051
425,21.8216,24.0411
426,21.8216,24.6607
427,21.8216,23.5114
428,21.8216,23.5715
429,21.7515,21.7515
430,21.7515,23.461199999999998
431,21.7515,22.7914
432,21.7515,23.521100000000004
433,21.7515,23.401300000000003
434,21.7515,22.851399999999998
435,21.7515,23.740900000000003
436,21.7515,24.4408
437,21.7515,24.101000000000003
438,21.7515,23.4711
439,21.7515,23.261499999999998
440,21.7515,23.790899999999997
441,21.7515,23.2915
442,21.7515,23.9813
443,21.7515,23.1113
444,21.7515,22.981199999999998
445,21.7515,23.541099999999997
446,21.7515,22.841499999999996
447,21.7515,23.5309
448,21.7515,23.9111
449,21.7515,24.2613
450,21.7515,24.061
451,21.7515,24.3911
452,21.7515,24.090799999999998
453,21.7515,24.4108
454,21.7515,23.061299999999996
455,21.7515,24.2107
456,21.7515,23.511
457,21.7515,22.9211
458,21.7515,23.4613
459,21.7515,22.7412
460,21.7515,23.8309
461,21.7515,23.691
462,21.7515,25.0507
463,21.7515,24.120800000000003
464,21.7515,23.840700000000002
465,21.7515,23.231499999999997
466,21.7515,24.241200000000003
467,21.7515,21.7917
468,21.7515,22.8411
469,21.7515,23.1415
470,21.7515,23.160999999999998
471,21.7515,23.3409
472,21.7515,24.310699999999997
473,21.7515,24.540399999999998
474,21.7515,23.511499999999998
475,21.7515,23.9513
476,21.7515,22.4214
477,21.7515,23.201
478,21.7515,23.611100000000004
