iter,best_vals,current_vals
0,22.3215,23.021399999999996
1,22.3215,22.331699999999998
2,22.3215,22.6516
3,22.3215,23.0812
4,22.3215,22.671899999999997
5,22.3215,23.1412
6,22.3215,23.371199999999998
7,22.3215,22.4214
8,22.3215,22.9923
9,22.3215,22.472099999999994
10,22.291999999999998,22.291999999999998
11,22.291999999999998,23.2216
12,22.291999999999998,22.952099999999998
13,22.2915,22.2915
14,22.2915,22.7521
15,22.2915,22.3515
16,22.2915,23.621299999999998
17,22.2115,22.2115
18,22.2115,22.8021
19,22.0016,22.0016
20,22.0016,22.321799999999996
21,22.0016,22.671799999999994
22,22.0016,22.6314
23,22.0016,22.5721
24,22.0016,23.081500000000002
25,22.0016,22.742099999999997
26,22.0016,24.101399999999998
27,22.0016,23.061700000000002
28,22.0016,22.421799999999998
29,22.0016,23.4413
30,22.0016,22.511699999999998
31,22.0016,23.5613
32,22.0016,22.522
33,22.0016,23.1323
34,22.0016,22.4619
35,22.0016,22.341399999999997
36,22.0016,22.421899999999997
37,22.0016,23.4224
38,22.0016,23.0123
39,22.0016,23.7109
40,22.0016,22.4013
41,22.0016,23.491200000000003
42,22.0016,23.051399999999997
43,21.9319,21.9319
44,21.9319,22.561200000000003
45,21.9319,22.301499999999997
46,21.9319,22.262
47,21.9319,22.7016
48,21.9319,22.2715
49,21.9319,23.591199999999997
50,21.9319,23.3015
51,21.9319,22.801499999999997
52,21.9319,22.5016
53,21.9319,23.5111
54,21.9319,22.961199999999998
55,21.9319,22.271899999999995
56,21.9319,22.191899999999997
57,21.9319,22.2015
58,21.9319,22.6015
59,21.9319,22.301599999999997
60,21.9319,22.3517
61,21.9319,23.281199999999995
62,21.9319,23.1511
63,21.9319,22.441499999999998
64,21.9319,22.591199999999997
65,21.9319,22.8817
66,21.7517,21.7517
67,21.7517,23.061999999999998
68,21.7517,22.961799999999997
69,21.7517,23.281699999999997
70,21.7517,22.2517
71,21.7517,22.551299999999998
72,21.7517,23.5116
73,21.7517,23.5319
74,21.7517,22.621699999999997
75,21.7517,22.491799999999998
76,21.7517,23.421099999999996
77,21.7517,22.1116
78,21.7517,22.512099999999997
79,21.7517,22.491400000000002
80,21.7517,22.761200000000002
81,21.7517,22.151799999999998
82,21.7517,22.311499999999995
83,21.7517,22.671799999999998
84,21.7517,22.191999999999997
85,21.7517,22.8019
86,21.7517,22.7015
87,21.7517,23.940499999999997
88,21.7517,22.762099999999997
89,21.7517,22.311499999999995
90,21.7517,22.4217
91,21.7517,22.7718
92,21.7517,23.840999999999998
93,21.7517,22.171699999999998
94,21.7517,23.121699999999997
95,21.7517,22.621799999999997
96,21.7517,23.2718
97,21.7517,23.131299999999996
